last update: Sat Apr 30 2016 04:02:22 GMT+0800 (HKT)

order	team	score	std
0	[1241]	865	100
1	[67]	825	94
2	[195]	820	93
3	[973]	810	92
4	[2451]	785	88
5	[1519]	752	84
6	[254]	741	82
7	[230]	741	82
8	[27]	730	80
9	[133]	729	80
10	[118]	728	80
11	[3620]	716	78
12	[5172]	711	78
13	[2823]	705	77
14	[148]	702	76
15	[971]	699	76
16	[166]	694	75
17	[16]	688	74
18	[179]	683	74
19	[225]	682	74
20	[4003]	675	73
21	[1024]	670	72
22	[3314]	665	71
23	[2035]	665	71
24	[2056]	662	71
25	[3641]	657	70
26	[48]	654	69
27	[5546]	650	69
28	[610]	649	69
29	[294]	648	69
30	[360]	646	68
31	[2767]	645	68
32	[708]	644	68
33	[1425]	644	68
34	[1678]	642	68
35	[1918]	642	68
36	[1690]	641	68
37	[2614]	640	67
38	[359]	639	67
39	[694]	639	67
40	[217]	639	67
41	[2052]	637	67
42	[4564]	635	67
43	[333]	635	67
44	[868]	634	67
45	[1731]	630	66
46	[1538]	627	66
47	[1736]	627	66
48	[1806]	626	65
49	[3683]	625	65
50	[1418]	623	65
51	[122]	622	65
52	[4678]	620	65
53	[5663]	620	65
54	[3990]	620	65
55	[2471]	618	64
56	[558]	618	64
57	[1323]	617	64
58	[2393]	617	64
59	[330]	616	64
60	[2485]	614	64
61	[1885]	614	64
62	[5150]	614	64
63	[126]	613	64
64	[3663]	613	64
65	[3309]	613	64
66	[1114]	612	63
67	[2996]	611	63
68	[2557]	611	63
69	[1305]	611	63
70	[5895]	610	63
71	[876]	610	63
72	[25]	609	63
73	[2637]	608	63
74	[33]	608	63
75	[20]	608	63
76	[2590]	605	62
77	[3130]	605	62
78	[842]	605	62
79	[3476]	605	62
80	[3238]	605	62
81	[4561]	605	62
82	[4587]	604	62
83	[2137]	603	62
84	[2122]	601	62
85	[1747]	601	62
86	[910]	600	62
87	[2403]	598	61
88	[5406]	598	61
89	[2013]	597	61
90	[4451]	597	61
91	[1718]	597	61
92	[4391]	597	61
93	[41]	596	61
94	[3044]	596	61
95	[3937]	595	61
96	[548]	595	61
97	[1058]	594	61
98	[3618]	594	61
99	[229]	594	61
100	[172]	593	61
101	[245]	593	61
102	[5499]	593	61
103	[1501]	593	61
104	[70]	592	60
105	[2834]	591	60
106	[4613]	590	60
107	[319]	590	60
108	[5460]	589	60
109	[1011]	589	60
110	[346]	589	60
111	[2054]	589	60
112	[2481]	588	60
113	[125]	587	60
114	[177]	586	60
115	[1306]	586	60
116	[5907]	585	59
117	[4967]	585	59
118	[303]	584	59
119	[4103]	584	59
120	[1124]	583	59
121	[3005]	582	59
122	[2175]	582	59
123	[2046]	582	59
124	[231]	580	59
125	[5114]	580	59
126	[4001]	580	59
