last update: Sat Apr 30 2016 03:06:07 GMT+0800 (HKT)

order	team	score	std
0	[1241]	865	100
1	[195]	820	93
2	[973]	810	92
3	[2451]	785	88
4	[67]	770	86
5	[1519]	752	84
6	[254]	741	82
7	[27]	730	80
8	[133]	729	80
9	[118]	728	80
10	[230]	721	79
11	[3620]	716	78
12	[5172]	711	78
13	[2823]	705	77
14	[148]	702	76
15	[971]	699	76
16	[987]	695	75
17	[166]	694	75
18	[16]	688	74
19	[225]	678	73
20	[1024]	676	73
21	[4003]	675	73
22	[1806]	665	71
23	[2035]	665	71
24	[2056]	662	71
25	[3314]	659	70
26	[3641]	657	70
27	[48]	654	69
28	[5546]	650	69
29	[610]	649	69
30	[294]	648	69
31	[360]	646	68
32	[2767]	645	68
33	[1425]	644	68
34	[708]	644	68
35	[1678]	642	68
36	[1690]	641	68
37	[2614]	640	67
38	[217]	639	67
39	[1918]	638	67
40	[876]	637	67
41	[4564]	635	67
42	[333]	635	67
43	[868]	634	67
44	[1731]	630	66
45	[1538]	627	66
46	[2052]	627	66
47	[1736]	627	66
48	[3683]	625	65
49	[122]	622	65
50	[3990]	620	65
51	[3357]	620	65
52	[2471]	618	64
53	[558]	618	64
54	[4967]	618	64
55	[2393]	617	64
56	[245]	617	64
57	[1323]	617	64
58	[330]	616	64
59	[1885]	614	64
60	[2485]	614	64
61	[3309]	613	64
62	[3663]	613	64
63	[2996]	611	63
64	[2054]	610	63
65	[5663]	610	63
66	[1114]	610	63
67	[2637]	608	63
68	[33]	608	63
69	[5895]	606	63
70	[842]	605	62
71	[4561]	605	62
72	[3130]	605	62
73	[41]	605	62
74	[3238]	605	62
75	[4587]	604	62
76	[2137]	603	62
77	[2122]	601	62
78	[70]	601	62
79	[1305]	601	62
80	[1747]	601	62
81	[1418]	601	62
82	[910]	600	62
83	[5150]	599	62
84	[125]	599	62
85	[4678]	598	61
86	[2403]	598	61
87	[4451]	597	61
88	[1718]	597	61
89	[2013]	597	61
90	[4391]	597	61
91	[3044]	596	61
92	[3937]	595	61
93	[548]	595	61
94	[126]	595	61
95	[229]	594	61
96	[1501]	593	61
97	[172]	593	61
98	[359]	593	61
99	[5499]	593	61
100	[3538]	593	61
101	[2557]	591	60
102	[2046]	591	60
103	[2834]	591	60
104	[25]	591	60
105	[319]	590	60
106	[1011]	589	60
107	[3419]	589	60
108	[2590]	589	60
109	[346]	589	60
110	[694]	588	60
111	[5406]	588	60
112	[2481]	588	60
113	[20]	588	60
114	[1306]	586	60
115	[177]	586	60
116	[1058]	584	59
117	[303]	584	59
118	[4103]	584	59
119	[2175]	582	59
120	[1559]	581	59
121	[4242]	580	59
122	[5114]	580	59
123	[3476]	579	59
124	[3618]	579	59
125	[5813]	579	59
126	[869]	579	59
127	[5460]	579	59
128	[1769]	578	58
129	[2147]	578	58
130	[858]	577	58
131	[1987]	577	58
132	[461]	576	58
133	[2522]	575	58
134	[85]	575	58
135	[179]	575	58
136	[4488]	575	58
137	[175]	575	58
138	[6167]	574	58
139	[494]	574	58
140	[1477]	570	57
141	[4613]	570	57
142	[4469]	569	57
143	[4264]	569	57
144	[1481]	569	57
145	[1099]	569	57
146	[1768]	569	57
147	[3310]	569	57
148	[2502]	568	57
149	[1625]	568	57
150	[78]	566	57
151	[2771]	566	57
152	[1124]	565	57
153	[1712]	565	57
154	[3245]	565	57
155	[3234]	565	57
156	[573]	564	56
157	[5891]	564	56
158	[2783]	564	56
159	[2439]	562	56
160	[4911]	562	56
161	[904]	562	56
162	[4241]	562	56
163	[228]	562	56
164	[2445]	561	56
165	[1261]	561	56
166	[45]	561	56
167	[5166]	561	56
168	[5907]	561	56
169	[3478]	561	56
170	[1684]	559	56
171	[1746]	558	56
172	[329]	557	55
173	[5832]	557	55
174	[1676]	557	55
175	[3098]	557	55
176	[2846]	556	55
177	[639]	556	55
178	[2648]	556	55
179	[1391]	556	55
180	[2486]	556	55
181	[4085]	556	55
182	[2883]	555	55
183	[364]	555	55
184	[1511]	555	55
185	[3539]	554	55
186	[3339]	554	55
187	[365]	554	55
188	[379]	553	55
189	[4039]	553	55
190	[5448]	553	55
191	[3536]	552	55
192	[231]	552	55
193	[5618]	551	55
194	[1640]	551	55
195	[3504]	551	55
196	[5437]	551	55
197	[2067]	550	54
198	[4330]	550	54
199	[2881]	550	54
200	[1023]	549	54
201	[272]	549	54
202	[3039]	548	54
203	[5914]	547	54
204	[4920]	546	54
205	[1540]	546	54
206	[525]	546	54
207	[4146]	546	54
208	[1710]	545	54
209	[3452]	545	54
210	[4525]	545	54
211	[834]	545	54
212	[4001]	544	54
213	[3166]	544	54
214	[191]	544	54
215	[2468]	543	53
216	[4063]	543	53
217	[5016]	543	53
218	[4256]	543	53
219	[321]	542	53
220	[5167]	542	53
221	[2081]	542	53
222	[1318]	541	53
223	[3481]	541	53
224	[1619]	540	53
225	[180]	540	53
226	[4334]	540	53
227	[1983]	539	53
228	[1137]	539	53
229	[1250]	539	53
230	[2064]	538	53
231	[193]	538	53
232	[5677]	537	53
233	[3352]	537	53
234	[1764]	537	53
235	[999]	536	52
236	[5472]	536	52
237	[503]	535	52
238	[135]	535	52
239	[4010]	534	52
240	[5048]	534	52
241	[4468]	533	52
242	[1089]	533	52
243	[1310]	532	52
244	[3970]	532	52
245	[4276]	532	52
246	[5326]	532	52
247	[2438]	532	52
248	[4550]	531	52
249	[3360]	531	52
250	[3932]	531	52
251	[2990]	531	52
252	[1796]	531	52
253	[597]	531	52
254	[111]	530	52
255	[1923]	530	52
256	[3604]	529	51
257	[5851]	529	51
258	[233]	529	51
259	[4028]	529	51
260	[5933]	529	51
261	[1262]	529	51
262	[5254]	528	51
263	[1257]	528	51
264	[1986]	528	51
265	[2474]	527	51
266	[3600]	527	51
267	[3637]	526	51
268	[2341]	526	51
269	[5124]	526	51
270	[5872]	525	51
271	[6220]	525	51
272	[5279]	525	51
273	[6035]	525	51
274	[74]	524	51
275	[3546]	524	51
276	[1065]	523	51
277	[5030]	523	51
278	[141]	522	50
279	[6166]	521	50
280	[5842]	521	50
281	[4122]	521	50
282	[4384]	520	50
283	[5039]	520	50
284	[4499]	520	50
285	[263]	520	50
286	[870]	519	50
287	[401]	519	50
