last update: Sun May 01 2016 01:35:02 GMT+0800 (HKT)

order	team	score	std
0	[67]	929	100
1	[195]	902	96
2	[1718]	883	94
3	[133]	877	93
4	[2056]	870	92
5	[1678]	862	91
6	[1690]	852	90
7	[694]	852	90
8	[1519]	851	90
9	[148]	850	90
10	[330]	847	89
11	[2122]	846	89
12	[2052]	834	87
13	[2834]	834	87
14	[230]	832	87
15	[2590]	828	87
16	[217]	827	86
17	[971]	808	84
18	[254]	806	84
19	[364]	799	83
20	[1918]	794	82
21	[341]	789	81
22	[3683]	786	81
23	[1241]	785	81
24	[4678]	782	81
25	[3546]	778	80
26	[3476]	773	79
27	[5172]	772	79
28	[3641]	763	78
29	[3130]	759	77
30	[1501]	759	77
31	[4334]	755	77
32	[987]	749	76
33	[5406]	747	76
34	[1024]	744	75
35	[3538]	744	75
36	[910]	736	74
37	[1425]	733	74
38	[2823]	730	74
39	[876]	730	74
40	[294]	728	73
41	[1806]	727	73
42	[225]	727	73
43	[1986]	726	73
44	[5895]	723	73
45	[2481]	721	72
46	[2451]	721	72
47	[379]	717	72
48	[1323]	716	72
49	[166]	715	72
50	[1731]	714	72
51	[5460]	714	72
52	[33]	714	72
53	[3005]	712	71
54	[4564]	712	71
55	[3015]	708	71
56	[365]	708	71
57	[3339]	708	71
58	[2557]	703	70
59	[1756]	702	70
60	[3620]	700	70
61	[3539]	699	70
62	[1197]	698	69
63	[27]	696	69
64	[868]	696	69
65	[118]	695	69
66	[525]	692	69
67	[2137]	692	69
68	[5050]	690	68
69	[4003]	687	68
70	[2013]	685	68
71	[179]	684	68
72	[708]	679	67
73	[25]	677	67
74	[1619]	676	66
75	[16]	673	66
76	[1305]	672	66
77	[1261]	669	66
78	[193]	668	65
79	[85]	664	65
80	[3618]	661	65
81	[3357]	660	64
82	[5150]	654	64
83	[1257]	651	63
84	[4001]	649	63
85	[3481]	649	63
86	[233]	648	63
87	[4028]	647	63
88	[4561]	643	62
89	[125]	643	62
90	[5803]	642	62
91	[639]	638	61
92	[2767]	636	61
93	[360]	634	61
94	[175]	634	61
95	[2648]	634	61
96	[4587]	632	61
97	[842]	631	61
98	[1089]	628	60
99	[1114]	628	60
100	[3238]	628	60
101	[973]	625	60
102	[120]	625	60
103	[4967]	625	60
104	[2614]	623	59
105	[5546]	623	59
106	[3990]	622	59
107	[4488]	622	59
108	[1736]	621	59
109	[1418]	620	59
110	[1640]	619	59
111	[346]	619	59
112	[3937]	619	59
113	[359]	619	59
114	[2474]	619	59
115	[610]	619	59
116	[4451]	619	59
117	[3314]	618	59
118	[3360]	617	59
119	[2194]	617	59
120	[41]	616	59
121	[1538]	615	58
122	[1885]	614	58
123	[3284]	614	58
124	[5813]	613	58
125	[2522]	613	58
126	[1023]	610	58
127	[3663]	609	58
128	[20]	608	57
129	[2637]	608	57
130	[4613]	608	57
131	[2471]	606	57
132	[2383]	606	57
133	[48]	606	57
134	[3044]	604	57
135	[70]	602	57
136	[2485]	600	56
137	[176]	600	56
138	[503]	599	56
139	[4391]	599	56
140	[3478]	599	56
141	[5448]	599	56
142	[122]	598	56
143	[5499]	597	56
144	[229]	596	56
145	[333]	596	56
146	[4103]	596	56
147	[135]	596	56
148	[3309]	595	56
149	[1058]	594	56
150	[2035]	593	55
151	[1011]	591	55
152	[3419]	590	55
153	[303]	590	55
154	[5114]	589	55
155	[2054]	589	55
156	[1747]	589	55
157	[558]	589	55
158	[686]	588	55
159	[177]	586	55
160	[548]	586	55
161	[573]	586	55
162	[1768]	585	54
163	[1662]	585	54
164	[172]	584	54
165	[3042]	584	54
166	[869]	582	54
167	[1137]	582	54
168	[1405]	582	54
169	[5663]	581	54
170	[231]	580	54
171	[4061]	579	54
172	[2046]	579	54
173	[5254]	578	54
174	[2067]	578	54
175	[2438]	578	54
176	[126]	577	53
177	[1625]	577	53
178	[1684]	576	53
179	[1099]	576	53
180	[329]	575	53
181	[2771]	575	53
182	[5437]	575	53
183	[494]	574	53
184	[78]	574	53
185	[4256]	573	53
186	[228]	573	53
187	[4253]	570	52
188	[2439]	570	52
189	[1262]	570	52
190	[1712]	567	52
191	[3352]	567	52
192	[1775]	567	52
193	[1983]	566	52
194	[1143]	566	52
195	[3166]	566	52
196	[3574]	566	52
197	[4276]	565	52
198	[1477]	564	52
199	[1987]	564	52
200	[461]	564	52
201	[2783]	564	52
202	[1540]	563	52
203	[245]	563	52
204	[858]	562	51
205	[3534]	562	51
206	[2655]	561	51
207	[5326]	560	51
208	[180]	560	51
209	[2393]	560	51
210	[2415]	559	51
211	[3970]	558	51
212	[207]	558	51
213	[4469]	557	51
214	[2147]	557	51
215	[1676]	557	51
216	[4362]	556	51
217	[74]	556	51
218	[1124]	556	51
219	[5166]	556	51
220	[4085]	555	50
221	[1710]	555	50
222	[4242]	555	50
223	[45]	555	50
224	[3536]	555	50
225	[3847]	554	50
226	[2403]	553	50
227	[3245]	553	50
228	[321]	552	50
229	[3824]	552	50
230	[5618]	551	50
231	[1481]	551	50
232	[2881]	550	50
