last update: Fri Apr 29 2016 23:42:17 GMT+0800 (HKT)

order	team	score	std
0	[1519]	875	100
1	[195]	810	91
2	[973]	810	91
3	[1241]	800	89
4	[3130]	785	87
5	[2834]	750	82
6	[254]	741	81
7	[133]	729	79
8	[3620]	716	77
9	[4001]	715	77
10	[118]	714	77
11	[230]	711	77
12	[2451]	705	76
13	[27]	704	76
14	[5172]	703	75
15	[1024]	700	75
16	[971]	699	75
17	[166]	694	74
18	[148]	688	73
19	[16]	688	73
20	[67]	685	73
21	[225]	678	72
22	[2823]	675	71
23	[4003]	675	71
24	[4564]	665	70
25	[2035]	665	70
26	[987]	665	70
27	[2056]	662	70
28	[5895]	660	69
29	[48]	650	68
30	[5546]	650	68
31	[610]	647	67
32	[3357]	647	67
33	[360]	646	67
34	[5907]	645	67
35	[708]	644	67
36	[3314]	643	67
37	[1391]	640	66
38	[2614]	640	66
39	[1806]	640	66
40	[1918]	638	66
41	[333]	635	66
42	[4060]	635	66
43	[868]	634	66
44	[876]	634	66
45	[1678]	634	66
46	[3641]	633	65
47	[2767]	629	65
48	[1114]	628	65
49	[1323]	623	64
50	[3538]	623	64
51	[122]	622	64
52	[1425]	620	64
53	[1731]	620	64
54	[4678]	619	63
55	[2471]	618	63
56	[1736]	617	63
57	[2393]	617	63
58	[330]	616	63
59	[294]	616	63
60	[2137]	615	63
61	[1885]	614	63
62	[3663]	613	63
63	[558]	610	62
64	[3476]	609	62
65	[910]	609	62
66	[1011]	607	62
67	[245]	605	61
68	[1640]	605	61
69	[5437]	605	61
70	[2052]	605	61
71	[41]	605	61
72	[2996]	605	61
73	[4587]	604	61
74	[359]	602	61
75	[5663]	602	61
76	[1305]	601	61
77	[6167]	601	61
78	[4967]	600	61
79	[1538]	600	61
80	[2637]	599	61
81	[5150]	599	61
82	[125]	599	61
83	[70]	599	61
84	[4561]	599	61
85	[548]	598	60
86	[5891]	597	60
87	[842]	597	60
88	[1690]	595	60
89	[5114]	595	60
90	[2485]	594	60
91	[5499]	593	60
92	[3452]	593	60
93	[3600]	593	60
94	[1718]	593	60
95	[172]	593	60
96	[3970]	592	60
97	[639]	592	60
98	[1747]	591	59
99	[2046]	591	59
100	[2557]	591	59
101	[3419]	589	59
102	[2590]	589	59
103	[5406]	588	59
104	[2481]	588	59
105	[694]	588	59
106	[2122]	587	59
107	[4451]	587	59
108	[20]	586	59
109	[1501]	585	59
110	[4103]	584	58
111	[2403]	584	58
112	[4242]	583	58
113	[2054]	582	58
114	[1676]	581	58
115	[329]	581	58
116	[3309]	580	58
117	[33]	580	58
118	[3618]	579	58
119	[1023]	579	58
120	[3937]	579	58
121	[5460]	579	58
122	[25]	579	58
123	[3683]	578	58
124	[229]	578	58
125	[2147]	578	58
126	[3245]	577	57
127	[858]	577	57
128	[2439]	577	57
129	[4391]	576	57
130	[3990]	576	57
131	[5813]	575	57
132	[175]	575	57
133	[179]	575	57
134	[2771]	575	57
135	[1481]	575	57
136	[2522]	575	57
137	[4039]	574	57
138	[1477]	573	57
139	[834]	572	57
140	[3310]	572	57
141	[3238]	572	57
142	[120]	571	57
143	[217]	570	56
144	[3478]	570	56
145	[319]	570	56
146	[2081]	569	56
147	[3604]	569	56
148	[1836]	569	56
149	[2175]	568	56
150	[3234]	568	56
151	[1987]	567	56
152	[126]	567	56
153	[5926]	567	56
154	[4264]	567	56
155	[379]	565	56
156	[233]	565	56
157	[177]	564	56
158	[5677]	564	56
159	[1540]	564	56
160	[1418]	563	55
161	[4613]	562	55
162	[5914]	562	55
163	[1684]	562	55
164	[228]	562	55
165	[3481]	562	55
166	[45]	561	55
167	[4469]	561	55
168	[1124]	561	55
169	[3098]	560	55
170	[78]	560	55
171	[1712]	559	55
172	[461]	558	55
173	[4256]	558	55
174	[1306]	558	55
175	[85]	557	55
176	[5618]	557	55
177	[1261]	557	55
178	[303]	556	54
179	[4085]	556	54
180	[346]	556	54
181	[2846]	556	54
182	[1756]	555	54
183	[3504]	555	54
184	[1099]	555	54
185	[4920]	555	54
186	[1511]	555	54
187	[2883]	555	54
188	[365]	554	54
189	[4241]	554	54
190	[1983]	554	54
191	[4330]	553	54
192	[2881]	553	54
193	[4488]	553	54
194	[2064]	553	54
195	[494]	553	54
196	[5448]	553	54
197	[231]	552	54
198	[191]	552	54
199	[573]	552	54
200	[2468]	552	54
201	[904]	552	54
202	[869]	551	54
203	[1559]	551	54
204	[2648]	550	54
205	[3339]	550	54
206	[2067]	550	54
207	[1058]	550	54
208	[4028]	549	53
209	[870]	549	53
210	[1764]	549	53
211	[2486]	548	53
212	[4525]	548	53
213	[4550]	547	53
214	[525]	546	53
215	[5801]	546	53
216	[5254]	546	53
217	[5933]	545	53
218	[3166]	544	53
219	[3352]	543	53
220	[2013]	543	53
221	[3044]	542	52
222	[5167]	542	52
223	[1318]	541	52
224	[4135]	541	52
225	[1768]	541	52
226	[5401]	541	52
227	[68]	540	52
228	[1746]	540	52
229	[1619]	540	52
230	[4334]	540	52
231	[2502]	540	52
232	[1250]	539	52
233	[1137]	539	52
234	[3637]	538	52
235	[193]	538	52
236	[1710]	537	52
237	[597]	537	52
238	[2783]	537	52
239	[4499]	535	51
240	[135]	535	51
241	[4180]	535	51
242	[503]	535	51
243	[4911]	534	51
244	[4146]	534	51
245	[207]	533	51
246	[3688]	533	51
247	[1089]	533	51
248	[3536]	532	51
249	[1310]	532	51
250	[5039]	532	51
251	[4276]	532	51
252	[3039]	532	51
253	[3539]	532	51
254	[364]	531	51
255	[1796]	531	51
256	[3360]	531	51
257	[2990]	531	51
258	[5166]	530	51
259	[4063]	529	51
260	[5851]	529	51
261	[1086]	528	50
262	[1648]	527	50
263	[5830]	527	50
264	[2474]	527	50
265	[746]	526	50
266	[4159]	526	50
267	[2341]	526	50
268	[1923]	526	50
269	[5124]	526	50
270	[5279]	525	50
271	[6220]	525	50
272	[6035]	525	50
273	[5832]	525	50
274	[4905]	524	50
275	[1665]	523	50
276	[4329]	523	50
277	[6086]	523	50
278	[5817]	522	50
279	[1625]	522	50
280	[103]	522	50
281	[1986]	522	50
282	[3546]	522	50
283	[6193]	522	50
284	[3284]	521	50
285	[6166]	521	50
286	[111]	521	50
287	[4405]	521	50
288	[180]	520	49
289	[4216]	519	49
290	[5842]	519	49
291	[5816]	519	49
292	[4131]	519	49
