last update: Sat Apr 30 2016 04:43:18 GMT+0800 (HKT)

order	team	score	std
0	[1241]	875	100
1	[973]	855	97
2	[67]	825	93
3	[195]	820	92
4	[2451]	785	87
5	[1519]	752	82
6	[230]	741	81
7	[254]	741	81
8	[3620]	737	80
9	[27]	730	79
10	[133]	729	79
11	[118]	728	79
12	[5172]	711	77
13	[2823]	705	76
14	[148]	702	75
15	[971]	699	75
16	[166]	694	74
17	[16]	688	73
18	[179]	683	73
19	[225]	682	72
20	[4003]	675	71
21	[1024]	670	71
22	[2035]	668	70
23	[3314]	665	70
24	[2056]	662	70
25	[610]	661	69
26	[3641]	657	69
27	[5546]	650	68
28	[294]	648	68
29	[360]	646	67
30	[2767]	645	67
31	[1425]	644	67
32	[708]	644	67
33	[1918]	642	67
34	[1678]	642	67
35	[1690]	641	67
36	[217]	639	66
37	[694]	639	66
38	[48]	639	66
39	[359]	639	66
40	[2052]	637	66
41	[868]	636	66
42	[2122]	633	65
43	[4564]	632	65
44	[4561]	631	65
45	[1731]	630	65
46	[1736]	627	65
47	[1806]	626	64
48	[3683]	625	64
49	[2485]	624	64
50	[1418]	623	64
51	[122]	622	64
52	[3990]	620	64
53	[4678]	620	64
54	[5663]	620	64
55	[2471]	618	63
56	[558]	618	63
57	[1323]	617	63
58	[2393]	617	63
59	[2403]	616	63
60	[330]	616	63
61	[1538]	615	63
62	[5150]	614	63
63	[1885]	614	63
64	[126]	613	63
65	[1718]	613	63
66	[3238]	613	63
67	[1114]	612	62
68	[1305]	611	62
69	[2996]	611	62
70	[2557]	611	62
71	[5895]	610	62
72	[876]	610	62
73	[25]	609	62
74	[2637]	608	62
75	[20]	608	62
76	[33]	608	62
77	[1747]	607	62
78	[842]	605	61
79	[3476]	605	61
80	[3130]	605	61
81	[2590]	605	61
82	[4587]	604	61
83	[2137]	603	61
84	[3663]	601	61
85	[910]	600	61
86	[4391]	599	61
87	[5406]	598	60
88	[2013]	597	60
89	[41]	596	60
90	[3044]	596	60
91	[3937]	595	60
92	[3309]	595	60
93	[548]	595	60
94	[2614]	595	60
95	[229]	594	60
96	[1058]	594	60
97	[3618]	594	60
98	[1501]	593	60
99	[5499]	593	60
100	[245]	593	60
101	[172]	593	60
102	[70]	592	60
103	[2834]	591	59
104	[5114]	590	59
105	[319]	590	59
106	[4613]	590	59
107	[2054]	589	59
108	[869]	589	59
109	[346]	589	59
110	[5460]	589	59
111	[2481]	588	59
112	[125]	587	59
113	[177]	586	59
114	[4334]	585	59
115	[5907]	585	59
116	[4967]	585	59
117	[3360]	585	59
118	[4103]	584	58
119	[303]	584	58
120	[1124]	583	58
121	[3005]	582	58
122	[2046]	582	58
123	[2175]	582	58
124	[231]	580	58
125	[4001]	580	58
126	[4242]	580	58
127	[1987]	579	58
128	[5813]	579	58
129	[3538]	578	58
130	[858]	577	57
131	[461]	576	57
132	[2502]	576	57
133	[573]	576	57
134	[1261]	576	57
135	[85]	575	57
136	[2147]	575	57
137	[4488]	575	57
138	[2522]	575	57
139	[365]	574	57
140	[228]	573	57
141	[4451]	573	57
142	[1099]	572	57
143	[3357]	572	57
144	[494]	571	57
145	[1640]	571	57
146	[4256]	571	57
147	[364]	569	56
148	[1481]	569	56
149	[4264]	569	56
150	[1768]	569	56
151	[1559]	569	56
152	[3539]	566	56
153	[2771]	566	56
154	[78]	566	56
155	[1712]	565	56
156	[4063]	565	56
157	[3245]	565	56
158	[2783]	564	56
159	[45]	564	56
160	[5891]	564	56
161	[639]	562	55
162	[4241]	562	55
163	[904]	562	55
164	[1318]	562	55
165	[1746]	562	55
166	[3478]	561	55
167	[5166]	561	55
168	[2445]	561	55
169	[1137]	560	55
170	[175]	560	55
171	[1306]	559	55
172	[1477]	558	55
173	[3310]	557	55
174	[329]	557	55
175	[3098]	557	55
176	[1676]	557	55
177	[4469]	557	55
178	[4085]	556	54
179	[2648]	556	54
180	[4253]	556	54
181	[1684]	556	54
182	[379]	555	54
183	[1023]	555	54
184	[1011]	555	54
185	[2883]	555	54
186	[3339]	554	54
187	[4028]	553	54
188	[4039]	553	54
189	[5448]	553	54
190	[3536]	552	54
191	[321]	552	54
192	[2064]	552	54
193	[2439]	552	54
194	[5437]	551	54
195	[987]	551	54
196	[5618]	551	54
197	[3504]	551	54
198	[2067]	550	54
199	[2881]	550	54
200	[525]	550	54
201	[5326]	550	54
202	[1511]	549	53
203	[999]	548	53
204	[3039]	548	53
205	[3284]	548	53
206	[1710]	548	53
207	[1089]	547	53
208	[2468]	547	53
209	[57]	546	53
210	[1540]	546	53
211	[4146]	546	53
212	[834]	545	53
213	[4525]	545	53
214	[2655]	544	53
215	[1391]	544	53
216	[4377]	544	53
217	[191]	544	53
218	[272]	543	53
219	[1619]	543	53
220	[5016]	543	53
221	[2474]	542	52
222	[74]	542	52
223	[3234]	541	52
224	[5913]	541	52
225	[3481]	541	52
226	[5914]	541	52
227	[180]	540	52
228	[1250]	539	52
229	[3534]	538	52
230	[6153]	538	52
231	[193]	538	52
232	[1764]	537	52
233	[3352]	537	52
234	[401]	537	52
235	[5167]	536	52
236	[3637]	536	52
237	[1983]	536	52
238	[6167]	535	51
239	[5878]	535	51
240	[503]	535	51
241	[1986]	534	51
242	[5048]	534	51
243	[207]	534	51
244	[2978]	533	51
245	[4468]	533	51
246	[4330]	532	51
247	[3574]	532	51
248	[3970]	532	51
249	[295]	532	51
250	[2438]	532	51
251	[1675]	532	51
252	[3932]	531	51
253	[1796]	531	51
254	[5712]	531	51
255	[4131]	531	51
256	[5933]	531	51
257	[5254]	530	51
258	[1143]	530	51
259	[111]	530	51
260	[2337]	530	51
261	[3452]	530	51
262	[4499]	529	51
263	[1310]	529	51
264	[1262]	529	51
265	[3604]	529	51
266	[1257]	528	50
267	[6144]	527	50
268	[5832]	527	50
269	[2341]	526	50
270	[3166]	526	50
271	[2846]	526	50
272	[2081]	526	50
273	[2486]	526	50
274	[1756]	526	50
275	[233]	526	50
276	[4276]	526	50
277	[3419]	526	50
278	[6220]	525	50
279	[2990]	525	50
280	[4920]	525	50
281	[6086]	525	50
282	[5872]	525	50
283	[3546]	524	50
284	[1065]	523	50
285	[1533]	523	50
286	[5039]	522	50
287	[4362]	521	50
288	[6166]	521	50
289	[4216]	521	50
290	[5842]	521	50
291	[4122]	521	50
292	[4384]	520	49
293	[870]	519	49
294	[5279]	519	49
295	[2974]	519	49
296	[1769]	518	49
297	[3147]	518	49
298	[4180]	518	49
299	[123]	518	49
300	[5851]	517	49
301	[4911]	517	49
302	[1671]	517	49
303	[5801]	516	49
304	[1258]	516	49
305	[5401]	516	49
306	[2586]	516	49
307	[3770]	516	49
308	[1902]	516	49
309	[1836]	515	49
310	[333]	515	49
311	[6171]	514	49
312	[3128]	514	49
313	[263]	514	49
314	[5030]	513	48
315	[341]	513	48
316	[4519]	513	48
317	[5098]	513	48
318	[2638]	512	48
319	[1086]	512	48
320	[423]	512	48
321	[1339]	512	48
322	[4159]	511	48
323	[1625]	511	48
324	[1296]	511	48
325	[5677]	510	48
326	[5854]	510	48
327	[6035]	510	48
328	[5816]	510	48
329	[4290]	509	48
330	[2761]	507	48
331	[5926]	507	48
332	[4550]	507	48
333	[686]	507	48
334	[5830]	507	48
335	[5726]	507	48
336	[1153]	506	47
337	[1923]	506	47
338	[141]	506	47
339	[5811]	505	47
340	[5996]	505	47
341	[5518]	505	47
342	[4010]	504	47
343	[5686]	504	47
344	[176]	504	47
345	[3847]	504	47
346	[5199]	503	47
347	[2194]	503	47
348	[5505]	503	47
349	[1311]	502	47
350	[2980]	502	47
351	[4930]	502	47
352	[597]	501	47
353	[812]	501	47
354	[5980]	501	47
355	[2634]	500	47
356	[4534]	500	47
357	[5472]	500	47
358	[498]	500	47
359	[5885]	499	46
360	[746]	499	46
361	[384]	498	46
362	[2619]	497	46
363	[3688]	497	46
364	[6219]	497	46
365	[4646]	497	46
366	[1648]	497	46
367	[6221]	496	46
368	[135]	496	46
369	[5124]	496	46
370	[3397]	496	46
371	[836]	496	46
372	[4547]	496	46
373	[1126]	496	46
374	[6012]	495	46
375	[2642]	495	46
376	[1730]	495	46
377	[279]	494	46
378	[3853]	494	46
379	[3824]	494	46
380	[5624]	494	46
381	[4060]	494	46
382	[107]	494	46
383	[4590]	494	46
384	[4135]	493	46
385	[5837]	493	46
386	[103]	493	46
387	[4945]	492	45
388	[2987]	492	45
389	[2415]	491	45
390	[4405]	491	45
391	[4905]	490	45
392	[5012]	490	45
393	[6193]	490	45
394	[1510]	490	45
395	[1701]	489	45
396	[1662]	489	45
397	[3602]	489	45
398	[5900]	489	45
