last update: Fri Apr 29 2016 23:32:04 GMT+0800 (HKT)

order	team	score	std
0	[1519]	875	100
1	[973]	810	91
2	[195]	810	91
3	[1241]	800	89
4	[3130]	785	87
5	[2834]	750	82
6	[254]	741	81
7	[133]	729	79
8	[3620]	716	77
9	[4001]	715	77
10	[118]	714	77
11	[230]	711	77
12	[2451]	705	76
13	[27]	704	76
14	[5172]	703	75
15	[1024]	700	75
16	[166]	694	74
17	[148]	688	73
18	[16]	688	73
19	[67]	685	73
20	[225]	678	72
21	[2823]	675	71
22	[45]	675	71
23	[4003]	675	71
24	[971]	675	71
25	[2614]	667	70
26	[2035]	665	70
27	[4564]	665	70
28	[987]	665	70
29	[2056]	662	70
30	[5895]	660	69
31	[3166]	655	69
32	[48]	650	68
33	[3357]	647	67
34	[610]	647	67
35	[360]	646	67
36	[5907]	645	67
37	[708]	644	67
38	[3314]	643	67
39	[1391]	640	66
40	[1806]	640	66
41	[1918]	638	66
42	[4060]	635	66
43	[333]	635	66
44	[876]	634	66
45	[868]	634	66
46	[3641]	633	65
47	[2767]	629	65
48	[1114]	628	65
49	[1310]	625	64
50	[3538]	623	64
51	[1323]	623	64
52	[122]	622	64
53	[1678]	620	64
54	[1425]	620	64
55	[1731]	620	64
56	[4678]	619	63
57	[2471]	618	63
58	[1736]	617	63
59	[5813]	617	63
60	[294]	616	63
61	[330]	616	63
62	[2137]	615	63
63	[1885]	614	63
64	[558]	610	62
65	[910]	609	62
66	[3476]	609	62
67	[1011]	607	62
68	[245]	605	61
69	[41]	605	61
70	[2052]	605	61
71	[1640]	605	61
72	[2996]	605	61
73	[5437]	605	61
74	[4587]	604	61
75	[359]	602	61
76	[5663]	602	61
77	[6167]	601	61
78	[1538]	600	61
79	[5546]	600	61
80	[4967]	600	61
81	[5150]	599	61
82	[2637]	599	61
83	[125]	599	61
84	[70]	599	61
85	[4561]	599	61
86	[548]	598	60
87	[3419]	598	60
88	[5891]	597	60
89	[842]	597	60
90	[5114]	595	60
91	[2393]	595	60
92	[2485]	594	60
93	[3600]	593	60
94	[3452]	593	60
95	[1718]	593	60
96	[172]	593	60
97	[639]	592	60
98	[3970]	592	60
99	[2557]	591	59
100	[2046]	591	59
101	[1747]	591	59
102	[1690]	589	59
103	[2590]	589	59
104	[5406]	588	59
105	[2481]	588	59
106	[4451]	587	59
107	[2122]	587	59
108	[20]	586	59
109	[1501]	585	59
110	[4103]	584	58
111	[2403]	584	58
112	[3663]	583	58
113	[4242]	583	58
114	[2054]	582	58
115	[1676]	581	58
116	[329]	581	58
117	[33]	580	58
118	[233]	580	58
119	[3309]	580	58
120	[1305]	580	58
121	[3937]	579	58
122	[5460]	579	58
123	[1023]	579	58
124	[25]	579	58
125	[229]	578	58
126	[2147]	578	58
127	[3683]	578	58
128	[3245]	577	57
129	[2439]	577	57
130	[858]	577	57
131	[3990]	576	57
132	[4391]	576	57
133	[175]	575	57
134	[2522]	575	57
135	[1481]	575	57
136	[2771]	575	57
137	[4039]	574	57
138	[1477]	573	57
139	[3310]	572	57
140	[834]	572	57
141	[3238]	572	57
142	[120]	571	57
143	[179]	571	57
144	[217]	570	56
145	[319]	570	56
146	[3478]	570	56
147	[3604]	569	56
148	[2081]	569	56
149	[1836]	569	56
150	[2175]	568	56
151	[3234]	568	56
152	[1987]	567	56
153	[4264]	567	56
154	[5926]	567	56
155	[126]	567	56
156	[379]	565	56
157	[1540]	564	56
158	[5677]	564	56
159	[177]	564	56
160	[1418]	563	55
161	[1559]	563	55
162	[1684]	562	55
163	[3481]	562	55
164	[4085]	562	55
165	[5914]	562	55
166	[4613]	562	55
167	[1124]	561	55
168	[4469]	561	55
169	[3098]	560	55
170	[78]	560	55
171	[694]	560	55
172	[5499]	559	55
173	[1712]	559	55
174	[3618]	559	55
175	[461]	558	55
176	[228]	558	55
177	[4256]	558	55
178	[1306]	558	55
179	[1261]	557	55
180	[85]	557	55
181	[346]	556	54
182	[303]	556	54
183	[4920]	555	54
184	[525]	555	54
185	[3504]	555	54
186	[1756]	555	54
187	[1511]	555	54
188	[1099]	555	54
189	[2883]	555	54
190	[365]	554	54
191	[4241]	554	54
192	[1983]	554	54
193	[5448]	553	54
194	[2881]	553	54
195	[2064]	553	54
196	[494]	553	54
197	[4330]	553	54
198	[4488]	553	54
199	[231]	552	54
200	[904]	552	54
201	[2468]	552	54
202	[573]	552	54
