last update: Fri Apr 29 2016 21:54:23 GMT+0800 (HKT)

order	team	score	std
0	1519	870	100
1	195	810	91
2	3130	785	88
3	1918	770	86
4	973	765	85
5	2834	750	83
6	1241	740	81
7	254	733	80
8	118	712	77
9	230	711	77
10	4001	705	76
11	2451	705	76
12	1024	700	75
13	3314	697	75
14	133	691	74
15	27	688	74
16	3539	685	73
17	4362	680	73
18	166	676	72
19	45	670	71
20	5172	665	70
21	610	665	70
22	3538	663	70
23	5895	660	70
24	987	660	70
25	3620	660	70
26	3419	655	69
27	67	655	69
28	3166	655	69
29	4003	650	68
30	2056	650	68
31	4564	650	68
32	708	650	68
33	3357	647	68
34	5907	645	68
35	2883	645	68
36	16	644	67
37	225	644	67
38	1391	640	67
39	868	640	67
40	1640	635	66
41	294	631	66
42	971	631	66
43	333	630	65
44	2035	630	65
45	4060	630	65
46	148	628	65
47	876	626	65
48	1310	625	65
49	122	624	65
50	3970	624	65
51	1011	622	64
52	1678	620	64
53	1836	620	64
54	1806	620	64
55	5813	617	63
56	2586	617	63
57	172	617	63
58	2137	615	63
59	2767	615	63
60	3641	615	63
61	2122	614	63
62	125	614	63
63	2393	613	63
64	1736	611	63
65	2175	610	62
66	4587	610	62
67	20	606	62
68	5437	605	62
69	999	605	62
70	330	604	62
71	359	602	61
72	229	602	61
73	1323	601	61
74	5150	599	61
75	1885	598	61
76	5401	598	61
77	2052	597	61
78	910	597	61
79	842	597	61
80	2823	595	60
81	5891	595	60
82	4561	593	60
83	2637	593	60
84	2996	593	60
85	379	592	60
86	48	592	60
87	639	592	60
88	558	592	60
89	5663	592	60
90	2046	591	60
91	41	590	60
92	5546	590	60
93	1023	589	59
94	1690	589	59
95	1058	588	59
96	3476	587	59
97	548	586	59
98	4678	586	59
99	1501	585	59
100	1718	585	59
101	2054	585	59
102	1425	584	59
103	4103	584	59
104	4242	583	59
105	1477	582	58
106	3234	582	58
107	4256	582	58
108	5406	582	58
109	2485	582	58
110	5817	582	58
111	1538	582	58
112	834	581	58
113	2614	581	58
114	1676	581	58
115	4967	580	58
116	123	580	58
117	5803	580	58
118	233	580	58
119	858	579	58
120	3600	579	58
121	3990	579	58
122	1306	578	58
123	1114	578	58
124	4330	577	58
125	2439	577	58
126	2557	577	58
127	2481	576	58
128	1731	576	58
129	3937	576	58
130	2590	575	57
131	4613	574	57
132	1318	574	57
133	4039	574	57
134	3238	572	57
135	3310	572	57
136	2341	571	57
137	1747	571	57
138	525	570	57
139	3683	570	57
140	4469	570	57
141	228	570	57
142	2522	569	57
143	2471	569	57
144	245	569	57
145	3925	568	56
146	1987	567	56
147	6167	567	56
148	126	567	56
149	2468	567	56
150	4451	566	56
151	295	565	56
152	5460	565	56
153	1481	565	56
154	5499	565	56
155	5830	565	56
156	5677	564	56
157	5114	564	56
158	103	564	56
159	5926	564	56
160	1559	563	56
161	4264	563	56
162	2403	562	56
163	4085	562	56
164	3245	562	56
165	3663	561	55
166	2147	560	55
167	694	560	55
168	3309	560	55
169	85	557	55
