last update: Sat Apr 30 2016 00:48:39 GMT+0800 (HKT)

order	team	score	std
0	[1519]	875	100
1	[1241]	865	99
2	[195]	810	91
3	[973]	810	91
4	[2451]	785	87
5	[67]	770	85
6	[254]	741	81
7	[27]	730	79
8	[133]	729	79
9	[118]	728	79
10	[230]	721	78
11	[3620]	716	77
12	[4001]	715	77
13	[2823]	705	76
14	[5172]	703	75
15	[971]	699	75
16	[987]	695	74
17	[166]	694	74
18	[148]	688	73
19	[16]	688	73
20	[225]	678	72
21	[1024]	676	72
22	[4003]	675	71
23	[2035]	665	70
24	[1806]	665	70
25	[2056]	662	70
26	[5895]	660	69
27	[5546]	650	68
28	[48]	650	68
29	[610]	647	67
30	[360]	646	67
31	[708]	644	67
32	[3314]	643	67
33	[2614]	640	66
34	[1918]	638	66
35	[4564]	635	66
36	[333]	635	66
37	[876]	634	66
38	[868]	634	66
39	[1678]	634	66
40	[3641]	633	65
41	[2767]	629	65
42	[1690]	629	65
43	[1114]	628	65
44	[2052]	627	65
45	[122]	622	64
46	[1425]	620	64
47	[3357]	620	64
48	[1731]	620	64
49	[4678]	619	63
50	[2471]	618	63
51	[1736]	617	63
52	[1323]	617	63
53	[2393]	617	63
54	[294]	616	63
55	[330]	616	63
56	[2485]	614	63
57	[1885]	614	63
58	[3663]	613	63
59	[2996]	611	62
60	[558]	610	62
61	[3476]	609	62
62	[33]	608	62
63	[1011]	607	62
64	[842]	605	61
65	[3130]	605	61
66	[3238]	605	61
67	[41]	605	61
68	[245]	605	61
69	[4587]	604	61
70	[2137]	603	61
71	[5663]	602	61
72	[359]	602	61
73	[1305]	601	61
74	[2122]	601	61
75	[6167]	601	61
76	[1538]	600	61
77	[4967]	600	61
78	[910]	600	61
79	[70]	599	61
80	[125]	599	61
81	[5150]	599	61
82	[4561]	599	61
83	[548]	598	60
84	[2403]	598	60
85	[1718]	597	60
86	[5891]	597	60
87	[3044]	596	60
88	[229]	594	60
89	[3538]	593	60
90	[3452]	593	60
91	[172]	593	60
92	[5499]	593	60
93	[4039]	592	60
94	[639]	592	60
95	[25]	591	59
96	[1747]	591	59
97	[2834]	591	59
98	[2046]	591	59
99	[2557]	591	59
100	[319]	590	59
101	[2637]	590	59
102	[3419]	589	59
103	[2590]	589	59
104	[2481]	588	59
105	[5406]	588	59
106	[694]	588	59
107	[20]	588	59
108	[4451]	587	59
109	[2054]	586	59
110	[3683]	586	59
111	[1501]	585	59
112	[4103]	584	58
113	[4242]	583	58
114	[1676]	581	58
115	[329]	581	58
116	[5114]	580	58
117	[3309]	580	58
118	[5813]	579	58
119	[3618]	579	58
120	[3937]	579	58
121	[5460]	579	58
122	[2147]	578	58
123	[858]	577	57
124	[461]	576	57
125	[3990]	576	57
126	[4391]	576	57
127	[2522]	575	57
128	[85]	575	57
129	[179]	575	57
130	[175]	575	57
131	[3245]	574	57
132	[1477]	573	57
133	[4488]	571	57
134	[217]	570	56
135	[3478]	570	56
136	[1099]	569	56
137	[1481]	569	56
138	[2081]	569	56
139	[3310]	569	56
140	[4469]	569	56
141	[2502]	568	56
142	[2175]	568	56
143	[4264]	567	56
144	[1987]	567	56
145	[126]	567	56
146	[2771]	566	56
147	[1124]	565	56
148	[3234]	565	56
149	[1712]	565	56
150	[3970]	565	56
151	[177]	564	56
152	[1418]	563	55
153	[3481]	562	55
154	[1684]	562	55
155	[4613]	562	55
156	[1625]	562	55
157	[228]	562	55
158	[5914]	562	55
159	[904]	562	55
160	[2439]	562	55
161	[5907]	561	55
162	[1261]	561	55
163	[45]	561	55
164	[3098]	560	55
165	[1768]	559	55
166	[1746]	558	55
167	[1306]	558	55
168	[5618]	557	55
169	[5832]	557	55
170	[2846]	556	54
171	[346]	556	54
172	[2648]	556	54
173	[1391]	556	54
174	[303]	556	54
175	[2486]	556	54
176	[4085]	556	54
177	[2883]	555	54
178	[3504]	555	54
179	[364]	555	54
180	[1511]	555	54
181	[365]	554	54
182	[78]	554	54
183	[4241]	554	54
184	[379]	553	54
185	[5448]	553	54
186	[494]	553	54
187	[2468]	552	54
188	[231]	552	54
189	[573]	552	54
190	[1559]	551	54
191	[869]	551	54
192	[1640]	551	54
193	[1058]	550	54
194	[2067]	550	54
195	[2881]	550	54
196	[3339]	550	54
197	[4330]	550	54
198	[272]	549	53
199	[1764]	549	53
200	[1023]	549	53
201	[4550]	547	53
202	[5801]	546	53
203	[525]	546	53
204	[4920]	546	53
205	[1540]	546	53
206	[5254]	546	53
207	[4525]	545	53
208	[834]	545	53
209	[3166]	544	53
210	[191]	544	53
211	[5016]	543	53
212	[4256]	543	53
213	[4063]	543	53
214	[2013]	543	53
215	[5167]	542	52
216	[3039]	542	52
217	[5401]	541	52
218	[1318]	541	52
219	[4334]	540	52
220	[1619]	540	52
221	[1137]	539	52
222	[1250]	539	52
223	[1983]	539	52
224	[2064]	538	52
225	[193]	538	52
226	[1710]	537	52
227	[2783]	537	52
228	[5677]	537	52
229	[3352]	537	52
230	[999]	536	52
231	[5472]	536	52
232	[180]	536	52
233	[135]	535	51
234	[503]	535	51
235	[4911]	534	51
236	[4146]	534	51
237	[5437]	533	51
238	[1089]	533	51
239	[5326]	532	51
240	[4276]	532	51
241	[5039]	532	51
242	[3539]	532	51
243	[1310]	532	51
244	[3536]	532	51
245	[3360]	531	51
246	[2990]	531	51
247	[597]	531	51
248	[1796]	531	51
249	[5166]	530	51
250	[1923]	530	51
251	[5933]	529	51
252	[233]	529	51
253	[3604]	529	51
254	[1262]	529	51
255	[5851]	529	51
256	[4028]	529	51
257	[1257]	528	50
258	[3600]	527	50
259	[5830]	527	50
260	[1648]	527	50
261	[2474]	527	50
262	[5124]	526	50
263	[2341]	526	50
264	[3637]	526	50
265	[6035]	525	50
266	[5279]	525	50
267	[6220]	525	50
268	[4905]	524	50
269	[74]	524	50
270	[3546]	524	50
271	[1065]	523	50
272	[5817]	522	50
273	[1986]	522	50
274	[141]	522	50
275	[103]	522	50
276	[3284]	521	50
277	[5842]	521	50
278	[111]	521	50
279	[6166]	521	50
280	[4384]	520	49
281	[4499]	520	49
282	[4216]	519	49
283	[401]	519	49
284	[4131]	519	49
285	[870]	519	49
286	[5816]	519	49
287	[2638]	518	49
288	[5624]	518	49
289	[3147]	518	49
290	[2980]	518	49
291	[1836]	518	49
292	[3128]	517	49
293	[263]	517	49
294	[1675]	517	49
295	[2586]	516	49
296	[5900]	516	49
297	[5878]	515	49
298	[4362]	515	49
299	[4468]	515	49
300	[5505]	515	49
301	[2974]	515	49
