last update: Sat Apr 30 2016 04:07:29 GMT+0800 (HKT)

order	team	score	std
0	[1241]	875	100
1	[67]	825	93
2	[195]	820	92
3	[973]	810	91
4	[2451]	785	87
5	[1519]	752	82
6	[254]	741	81
7	[230]	741	81
8	[3620]	737	80
9	[27]	730	79
10	[133]	729	79
11	[118]	728	79
12	[5172]	711	77
13	[2823]	705	76
14	[148]	702	75
15	[971]	699	75
16	[166]	694	74
17	[16]	688	73
18	[179]	683	73
19	[225]	682	72
20	[4003]	675	71
21	[1024]	670	71
22	[2035]	668	70
23	[3314]	665	70
24	[2056]	662	70
25	[3641]	657	69
26	[48]	654	68
27	[5546]	650	68
28	[610]	649	68
29	[294]	648	68
30	[360]	646	67
31	[2767]	645	67
32	[1425]	644	67
33	[708]	644	67
34	[1918]	642	67
35	[1678]	642	67
36	[1690]	641	67
37	[2614]	640	66
38	[359]	639	66
39	[217]	639	66
40	[694]	639	66
41	[2052]	637	66
42	[333]	635	66
43	[868]	634	66
44	[4564]	632	65
45	[1731]	630	65
46	[1736]	627	65
47	[1538]	627	65
48	[1806]	626	64
49	[3683]	625	64
50	[1418]	623	64
51	[122]	622	64
52	[3990]	620	64
53	[5663]	620	64
54	[4678]	620	64
55	[2471]	618	63
56	[558]	618	63
57	[2393]	617	63
58	[1323]	617	63
59	[330]	616	63
60	[2485]	614	63
61	[5150]	614	63
62	[1885]	614	63
63	[126]	613	63
64	[3663]	613	63
65	[3309]	613	63
66	[1114]	612	62
67	[2557]	611	62
68	[1305]	611	62
69	[2996]	611	62
70	[876]	610	62
71	[5895]	610	62
72	[25]	609	62
73	[2637]	608	62
74	[20]	608	62
75	[33]	608	62
76	[1747]	607	62
77	[3238]	605	61
78	[3130]	605	61
79	[4561]	605	61
80	[2590]	605	61
81	[842]	605	61
82	[3476]	605	61
83	[4587]	604	61
84	[2137]	603	61
85	[2122]	601	61
86	[910]	600	61
87	[5406]	598	60
88	[2403]	598	60
89	[4451]	597	60
90	[4391]	597	60
91	[2013]	597	60
92	[1718]	597	60
93	[41]	596	60
94	[3044]	596	60
95	[548]	595	60
96	[3937]	595	60
97	[229]	594	60
98	[1058]	594	60
99	[3618]	594	60
100	[1501]	593	60
101	[5499]	593	60
102	[245]	593	60
103	[172]	593	60
104	[70]	592	60
105	[2834]	591	59
106	[5114]	590	59
107	[4613]	590	59
108	[319]	590	59
109	[346]	589	59
110	[1011]	589	59
111	[2054]	589	59
112	[5460]	589	59
113	[2481]	588	59
114	[125]	587	59
115	[177]	586	59
116	[1306]	586	59
117	[3360]	585	59
118	[4967]	585	59
119	[5907]	585	59
120	[4103]	584	58
121	[303]	584	58
122	[1124]	583	58
123	[3005]	582	58
124	[2175]	582	58
125	[2046]	582	58
126	[231]	580	58
127	[4242]	580	58
128	[4001]	580	58
129	[5813]	579	58
130	[869]	579	58
131	[2147]	578	58
132	[3538]	578	58
133	[1769]	578	58
134	[858]	577	57
135	[1987]	577	57
136	[228]	576	57
137	[461]	576	57
138	[1261]	576	57
139	[85]	575	57
140	[2522]	575	57
141	[4488]	575	57
142	[365]	574	57
143	[494]	574	57
144	[3357]	572	57
145	[4256]	571	57
146	[1640]	571	57
147	[1477]	570	56
148	[1559]	569	56
149	[364]	569	56
150	[1768]	569	56
151	[1481]	569	56
152	[1099]	569	56
153	[4264]	569	56
154	[3310]	569	56
155	[2502]	568	56
156	[3539]	566	56
157	[2771]	566	56
158	[78]	566	56
159	[3245]	565	56
160	[1712]	565	56
161	[4063]	565	56
162	[573]	564	56
163	[2783]	564	56
164	[45]	564	56
165	[5891]	564	56
166	[1746]	562	55
167	[904]	562	55
168	[4241]	562	55
