last update: Fri Apr 29 2016 23:37:11 GMT+0800 (HKT)

order	team	score	std
0	[1519]	875	100
1	[195]	810	91
2	[973]	810	91
3	[1241]	800	89
4	[3130]	785	87
5	[2834]	750	82
6	[254]	741	81
7	[133]	729	79
8	[3620]	716	77
9	[4001]	715	77
10	[118]	714	77
11	[230]	711	77
12	[2451]	705	76
13	[27]	704	76
14	[5172]	703	75
15	[1024]	700	75
16	[166]	694	74
17	[16]	688	73
18	[148]	688	73
19	[67]	685	73
20	[225]	678	72
21	[971]	675	71
22	[4003]	675	71
23	[2823]	675	71
24	[2614]	667	70
25	[4564]	665	70
26	[987]	665	70
27	[2035]	665	70
28	[2056]	662	70
29	[5895]	660	69
30	[3166]	655	69
31	[48]	650	68
32	[610]	647	67
33	[3357]	647	67
34	[360]	646	67
35	[5907]	645	67
36	[708]	644	67
37	[3314]	643	67
38	[1391]	640	66
39	[1806]	640	66
40	[1918]	638	66
41	[333]	635	66
42	[4060]	635	66
43	[1678]	634	66
44	[876]	634	66
45	[868]	634	66
46	[3641]	633	65
47	[2767]	629	65
48	[1114]	628	65
49	[1310]	625	64
50	[3538]	623	64
51	[1323]	623	64
52	[122]	622	64
53	[1425]	620	64
54	[1731]	620	64
55	[4678]	619	63
56	[2471]	618	63
57	[1736]	617	63
58	[330]	616	63
59	[294]	616	63
60	[2137]	615	63
61	[1885]	614	63
62	[3663]	613	63
63	[558]	610	62
64	[3476]	609	62
65	[910]	609	62
66	[1011]	607	62
67	[2052]	605	61
68	[2996]	605	61
69	[41]	605	61
70	[245]	605	61
71	[5437]	605	61
72	[1640]	605	61
73	[4587]	604	61
74	[359]	602	61
75	[5663]	602	61
76	[1305]	601	61
77	[6167]	601	61
78	[5546]	600	61
79	[4967]	600	61
80	[1538]	600	61
81	[5150]	599	61
82	[2637]	599	61
83	[125]	599	61
84	[70]	599	61
85	[4561]	599	61
86	[548]	598	60
87	[5891]	597	60
88	[842]	597	60
89	[5114]	595	60
90	[2393]	595	60
91	[1690]	595	60
92	[2485]	594	60
93	[172]	593	60
94	[3600]	593	60
95	[1718]	593	60
96	[3452]	593	60
97	[3970]	592	60
98	[639]	592	60
99	[2557]	591	59
100	[2046]	591	59
101	[1747]	591	59
102	[2590]	589	59
103	[3419]	589	59
104	[2481]	588	59
105	[5406]	588	59
106	[2122]	587	59
107	[4451]	587	59
108	[20]	586	59
109	[1501]	585	59
110	[2403]	584	58
111	[4103]	584	58
112	[4242]	583	58
113	[2054]	582	58
114	[329]	581	58
115	[1676]	581	58
116	[3309]	580	58
117	[33]	580	58
118	[5460]	579	58
119	[3937]	579	58
120	[1023]	579	58
121	[25]	579	58
122	[229]	578	58
123	[2147]	578	58
124	[3683]	578	58
125	[3245]	577	57
126	[858]	577	57
127	[2439]	577	57
128	[4391]	576	57
129	[3990]	576	57
130	[5813]	575	57
131	[1481]	575	57
132	[2771]	575	57
133	[2522]	575	57
134	[179]	575	57
135	[175]	575	57
136	[4039]	574	57
137	[1477]	573	57
138	[3310]	572	57
139	[834]	572	57
140	[3238]	572	57
141	[120]	571	57
142	[319]	570	56
143	[3478]	570	56
144	[217]	570	56
145	[3604]	569	56
146	[2081]	569	56
147	[1836]	569	56
148	[2175]	568	56
149	[3234]	568	56
150	[1987]	567	56
151	[4264]	567	56
152	[5926]	567	56
153	[126]	567	56
154	[233]	565	56
155	[379]	565	56
156	[1540]	564	56
157	[5677]	564	56
158	[177]	564	56
159	[1418]	563	55
160	[3481]	562	55
161	[4613]	562	55
162	[4085]	562	55
163	[1684]	562	55
164	[5914]	562	55
165	[228]	562	55
166	[45]	561	55
167	[4469]	561	55
168	[1124]	561	55
169	[3098]	560	55
170	[78]	560	55
171	[694]	560	55
172	[3618]	559	55
173	[1712]	559	55
174	[5499]	559	55
175	[461]	558	55
176	[1306]	558	55
177	[4256]	558	55
178	[5618]	557	55
179	[85]	557	55
180	[1261]	557	55
181	[303]	556	54
182	[2846]	556	54
183	[346]	556	54
184	[1099]	555	54
185	[3504]	555	54
186	[4920]	555	54
187	[525]	555	54
188	[2883]	555	54
189	[1511]	555	54
190	[1756]	555	54
191	[365]	554	54
192	[1983]	554	54
193	[4241]	554	54
194	[4330]	553	54
195	[4488]	553	54
196	[2881]	553	54
197	[494]	553	54
198	[2064]	553	54
199	[5448]	553	54
200	[231]	552	54
201	[573]	552	54
202	[191]	552	54
203	[2468]	552	54
204	[904]	552	54
205	[869]	551	54
206	[1559]	551	54
207	[3339]	550	54
208	[1058]	550	54
209	[2648]	550	54
210	[2067]	550	54
211	[1764]	549	53
212	[4028]	549	53
213	[870]	549	53
214	[2486]	548	53
215	[4525]	548	53
216	[4550]	547	53
217	[5254]	546	53
218	[5801]	546	53
219	[5933]	545	53
220	[2013]	543	53
221	[3352]	543	53
222	[3044]	542	52
223	[5167]	542	52
224	[1768]	541	52
225	[5401]	541	52
226	[4135]	541	52
227	[2341]	541	52
228	[1318]	541	52
229	[68]	540	52
230	[1746]	540	52
231	[1619]	540	52
232	[2502]	540	52
233	[1137]	539	52
234	[1250]	539	52
235	[3637]	538	52
236	[2783]	537	52
237	[1710]	537	52
238	[597]	537	52
239	[4499]	535	51
240	[503]	535	51
241	[4180]	535	51
242	[135]	535	51
243	[4911]	534	51
244	[4146]	534	51
245	[3688]	533	51
246	[207]	533	51
247	[1089]	533	51
248	[4276]	532	51
249	[3539]	532	51
250	[5039]	532	51
251	[3039]	532	51
252	[3536]	532	51
253	[1796]	531	51
254	[3360]	531	51
255	[2990]	531	51
256	[364]	531	51
257	[5166]	530	51
258	[4063]	529	51
259	[5851]	529	51
260	[1086]	528	50
261	[5830]	527	50
262	[1648]	527	50
263	[2474]	527	50
264	[746]	526	50
265	[1923]	526	50
266	[193]	526	50
267	[5124]	526	50
268	[4159]	526	50
269	[6035]	525	50
270	[6220]	525	50
271	[5832]	525	50
272	[5279]	525	50
273	[4905]	524	50
274	[4329]	523	50
275	[1665]	523	50
276	[6086]	523	50
277	[3546]	522	50
278	[6193]	522	50
279	[103]	522	50
280	[5817]	522	50
281	[1986]	522	50
282	[1625]	522	50
283	[4405]	521	50
284	[111]	521	50
285	[6166]	521	50
286	[3284]	521	50
287	[180]	520	49
288	[4131]	519	49
289	[5842]	519	49
290	[4216]	519	49
291	[5816]	519	49
292	[3147]	518	49
